ticker,market_cap,total_revenue,ebitda,net_income,roa,roe,debt_to_equity,free_cashflow,trailing_pe,price_to_book,currency,sector,industry,country,price,avg_daily_volume,price_volatility,avg_daily_volume_30d,price_momentum_1m,price_momentum_3m,price_momentum_6m,r_d_intensity,net_margin,operating_margin,company_name,beta,free_float_pct,bid_ask_spread,employees,revenue_per_employee,market_share,scope1_emissions,scope2_emissions,scope3_emissions,emissions_intensity,renewable_energy_pct,energy_efficiency,water_usage_intensity,waste_recycling_pct,carbon_reduction_target,environmental_fines,employee_turnover,gender_diversity_pct,women_management_pct,pay_gap_ratio,injury_rate,safety_training_hours,employee_satisfaction,community_investment_pct,supply_chain_audit_pct,human_rights_policy,board_independence_pct,board_diversity_pct,board_size,exec_comp_esg_linked,ceo_pay_ratio,shareholder_rights_score,ethics_compliance_score,anti_corruption_policy,data_privacy_score,tax_transparency_score,esg_controversy_score,esg_risk_rating,environmental_fines_log,avg_daily_volume_log,avg_daily_volume_30d_log,scope1_emissions_log,scope2_emissions_log,net_income_log,ebitda_log,employees_log,total_revenue_log,scope3_emissions_log,board_size_rank,scope1_emissions_norm,scope2_emissions_norm,scope3_emissions_norm,emissions_intensity_norm,renewable_energy_pct_norm,energy_efficiency_norm,water_usage_intensity_norm,waste_recycling_pct_norm,carbon_reduction_target_norm,environmental_fines_norm,employee_turnover_norm,gender_diversity_pct_norm,women_management_pct_norm,pay_gap_ratio_norm,injury_rate_norm,safety_training_hours_norm,employee_satisfaction_norm,community_investment_pct_norm,supply_chain_audit_pct_norm,human_rights_policy_norm,board_independence_pct_norm,board_diversity_pct_norm,board_size_norm,exec_comp_esg_linked_norm,ceo_pay_ratio_norm,shareholder_rights_score_norm,ethics_compliance_score_norm,anti_corruption_policy_norm,data_privacy_score_norm,tax_transparency_score_norm,esg_controversy_score_norm,esg_risk_rating_norm,E_score,S_score,G_score,ESG_composite,roa_norm,roe_norm,net_margin_norm,operating_margin_norm,free_cashflow_norm,total_revenue_norm,ebitda_norm,revenue_per_employee_norm,r_d_intensity_norm,debt_to_equity_norm,market_cap_norm,trailing_pe_norm,price_to_book_norm,profitability_score,growth_score,efficiency_score,stability_score,valuation_score,financial_score,avg_daily_volume_norm,bid_ask_spread_norm,free_float_pct_norm,price_volatility_norm,beta_norm,price_momentum_1m_norm,price_momentum_3m_norm,price_momentum_6m_norm,market_liquidity_score,market_volatility_score,market_momentum_score,market_score,operational_score,risk_adjusted_score,value_score,similarity_rank,sector_position,pref_esg_first,pref_balanced,pref_financial_first
WMT,989111910400.0,703060967424.0,42713001984.0,22909999104.0,0.06539,0.23661,-66.747,10372750336.0,-43.226482,-10.292019,USD,Consumer Defensive,Discount Stores,US,124.05999755859376,21146806.772908367,-20.64120747997829,36926976.66666666,11.354450660328496,21.601180715380952,26.51359215747296,0.0,3.2586077403701896,6.07529132793412,WMT,-1.1693817777680802,86.65035948655955,-0.199829111693322,3515304.83712,200000.0,6.077212472382778,828.476862719805,28.899080356440777,4313.49877185589,0.0653598071269326,27.322582534807644,66.582511582614,2.2810778460199708,34.92873521720181,0.0,40.74218119342699,4.765466248580427,34.34462939161686,38.65941268337171,0.8599944821895319,0.6941444815754441,8.41200765384379,70.46142764862003,0.6269335761421052,64.5837821799502,0.0,89.18140514559825,23.906037782339208,13.0,8.412381054889423,7.150420336370428,67.70319135115025,62.74991332541924,1.0,62.002594868517775,33.13602274085534,76.03304646520836,79.5371333976675,3.73151215695423,16.866999519342063,17.42445294396351,6.720795216197243,3.397827722613952,23.854839294345904,24.47776920696728,15.072637088579809,27.27870944964109,8.369736437293296,85.0,-0.2846203443240386,-0.49778354865348434,-0.2073017885193011,0.1726106219189539,-0.08526315077173287,-0.36782574492721737,-0.5588405539899833,-0.6562289725027907,-0.7276586969637729,0.2920415764525584,-0.4026137582413823,-0.68498582464272,0.3044524425562586,-0.07863406837669094,-0.2858747038121779,-0.18921833199975036,-0.16682912908585584,-0.519465370451136,0.7299901125590369,-0.9591102505724767,0.34234604996858736,-1.0470678826434827,1.3044293143224175,-1.5622370963496166,-1.0793098106220511,0.059691355073275165,-0.7934271326624285,0.6491753008596247,-0.42371691172956216,-2.176290855415209,1.2296728502579188,0.4983970127315585,42.19162261681769,42.925084034462685,42.03476100051595,42.401275628102916,-0.298189662075041,-0.24434097349510406,-1.3762607233283273,-1.0440355502541594,-0.31221076458041913,0.11026893625113626,-0.29409003292983094,0.0,-0.2996820138948844,0.2738739209730593,-0.4804028991643327,-0.38080908163898464,-0.1147213119783265,-0.6550075347466102,62.968544761874334,-0.1498410069474422,47.261260790266356,-0.24776519680865555,44.049859512660305,0.08885572753730811,-0.7764187084915125,0.9068272436218978,0.6475632902462621,-0.5620432563747945,1.3520818745289525,2.076560496470459,1.2968544761786638,0.0730880875558978,0.042760016935733836,1.575165615726025,60.29225849641773,45.99813255614691,43.52436709744248,52.47765196809925,1.0,0.14285714285714285,48.546698452060745,50.02971669238999,49.45089253242092
PG,357964185600.0,85259001856.0,24764999680.0,16161999872.0,0.10898,0.31562,-68.719,13253374976.0,-22.661242,-6.8105636,USD,Consumer Defensive,Household & Personal Products,US,153.19000244140625,8640487.250996016,-18.28620689551126,11077316.666666666,7.653099466198476,3.1405627729865992,3.124130742135134,0.0,18.956355950890856,29.04678584183682,PG,-0.6941006983923653,83.5835392715117,-0.0884153960691944,426295.00928,200000.0,5.579655163963889,9079.265458136684,306.58608756134225,38792.39423199697,0.1707139689908599,37.30668728704364,68.59501186659516,1.2562392512173552,51.088035723589485,0.0,14.034923812767682,4.986528150573874,47.91362962086527,46.68659141966671,0.856884661058765,1.208362740679671,9.628527996618743,75.44665430119083,0.951012763916674,54.664064064270406,0.0,73.99337754836704,39.81988811857127,8.0,24.30835265394861,8.074303545292175,70.01291198843913,94.82287110215472,1.0,46.86793268053735,48.59379952074072,65.42089603527717,82.32979104055991,2.7103757491025906,15.971969649715524,16.22041012212945,9.1138587066456,5.728755007614291,23.50592863689973,23.93269719010553,12.962889241414622,25.16895954116592,10.566005259364236,40.0,3.032750351742614,1.834619827693963,2.2902502774873725,1.9002652277779912,0.7272690142516693,-0.18299677020205973,-0.7069963042460656,0.5596274266518373,-0.7276586969637729,-0.37571347882600237,-0.3452841975353881,0.5214130999965937,1.0880193795131585,-0.12985097916600719,0.1498070167324263,0.26110089237372586,0.32807839749788326,0.05338823067666755,-0.043940618616362954,-0.9591102505724767,-1.0121629172631286,0.9810473187599489,-0.3679159604499124,-0.6108168158376419,-1.0221818388839619,0.2610211018856051,2.414813376673976,0.6491753008596247,-1.586829880124841,-1.1430318821564607,0.5982535491656128,0.7456682416247908,63.53994085347634,56.25478553052685,58.146956250247904,59.37224110947549,0.3741493875412735,-0.03003874018389743,-0.061394881177862196,0.22006978243336697,-0.27954323816398946,-0.5341498410474903,-0.3796510335532202,0.0,-0.2996820138948844,0.2519139641319033,-0.6492386463755093,0.48667582868373865,0.16864289332302065,0.044648462089778296,47.15247609251347,-0.1498410069474422,47.480860358678164,0.32765936100337967,48.22791605519221,-0.48472207660544286,0.2976210776475999,0.6839634663626072,0.9926805686622634,1.3021372219641947,0.8844890542493677,0.24814619360910245,-0.2847523907467275,0.16562082246825474,1.147408895313229,0.2826276190372476,59.9051856658489,48.739141698230455,40.073194313231895,46.723406389949076,0.9787634747081554,1.0,56.319835641267716,53.71837002074993,51.84226854400662
MA,496188489728.0,32790999040.0,20544000000.0,14968000512.0,0.23719999,1.7273795459999988,-245.288,16265374720.0,-33.6792,-51.24463454999999,USD,Financial Services,Credit Services,US,555.3699951171875,2882343.027888446,-23.77941379696576,3727940.0,-2.570736256688156,0.4559010285732245,-0.52716595877913,0.0,45.64667424051744,62.65133909137524,MA,-0.9929343547377284,72.28358429023517,-0.0869765940983819,163954.9952,200000.0,4.336655700127051,728.3148657183414,125.55731655154702,3517.3654220759377,0.0040430827099945344,33.8718963316393,79.44645353106543,2.4240049609941297,57.77541447066139,0.0,2.258373696212889,13.634266310613985,41.02558084007436,43.05005625908344,0.922444464895642,0.7403759563460444,10.177811758579232,71.5431430535271,1.5360241438917324,39.469382465806135,0.0,89.28183819150429,22.76168218195956,5.0,39.554503148943546,20.98767664241796,45.91011156273508,87.82481917452506,1.0,78.79405518725545,79.85544367540469,78.27793868723784,75.21895636656487,1.181228204711113,14.87411441964867,15.131366628482128,6.5921055533260375,4.840695300820055,23.429180460191315,23.74583476450264,12.00735334885034,24.213419895194885,8.165751792011168,8.333333333333332,-0.3248921886295323,0.31408733692562124,-0.26497139962556115,-0.8328942340917096,0.44773687785531846,0.8136047473720268,-0.538178301359839,1.0627984791354483,-0.7276586969637729,-0.6701596947734917,1.8973954561946305,-0.09099271484725853,0.7330417702529598,0.9498801318160595,-0.2467041607310016,0.46442921245982144,-0.05944201655928376,1.0874746156147013,-1.2294209823062094,-0.9591102505724767,0.35130293791307143,-1.1929084517015571,-1.3713231253133105,0.30170977558721823,-0.22368825634880277,-1.839930255102335,1.7148020513403763,0.6491753008596247,0.8667225452230384,0.9466201293579642,1.3632431654565695,0.11605120540467895,51.25090960321943,58.050380106683455,49.52600666410125,53.11325339769638,2.351834779108454,3.799137612255221,2.174224353154971,2.0693049264338628,-0.24538586137941834,-0.5888783270452677,-0.39977321484864586,0.0,-0.2996820138948844,-1.7143373642078956,-0.6122628279526655,0.021915276043967206,-3.447955269344932,2.029823161914618,44.683451332670074,-0.1498410069474422,67.14337364209806,-1.7130199966504824,50.97331158171782,-0.7488080623857167,0.3114912780297629,-0.1371967169538207,0.18766989133582127,0.13003108813404834,-0.4070912171178235,-0.0177535691803915,-0.5316548667293972,-0.1915045004365915,0.15885048973493482,-0.31883321767587075,47.50806762886165,52.31484722835902,48.12330108661428,64.89042361977971,0.9611651223221738,0.7272727272727273,55.38797038300853,54.47936688044969,53.71519495686702
UNH,258698444800.0,447567003648.0,23324999680.0,12056000512.0,0.039,0.12538,-77.08,15929249792.0,-14.88223,-2.5965323,USD,Healthcare,Healthcare Plans,US,285.5899963378906,12085127.888446216,-48.77833048660938,9692223.333333334,-13.486410890073108,-16.603293266158836,21.68231133397212,0.0,2.9159507733620567,5.2115101180123,UNH,-0.9476937226291492,90.34829823865267,-0.4675502210787052,2237835.01824,200000.0,6.166286416465322,2992.956033020651,24.527534814640504,9659.0699109311,0.0407398023968885,13.452178599494662,74.30504487758904,2.95323047316886,34.84822324250242,0.0,14.284107128230351,15.288365658952854,16.670687586156557,29.94461760032089,0.9521306994288358,1.169411784532269,13.59829301562451,74.78891762754306,1.3503995130509243,38.05873635128733,1.0,92.38110885079232,32.90124609906415,12.0,61.62846544566786,21.92255105783688,75.5091994867843,76.31009231736714,0.0,68.88660829134957,65.25365898860473,24.82900537050425,77.84353648521156,2.7268135387350667,16.307486237221823,16.08683450688813,8.004350879841905,3.239757666255871,23.212828340822032,23.872791570003507,14.621019893605618,26.82709209227766,9.175756164336804,77.5,0.5856455325390799,-0.5345018945501216,0.17991601716177197,-0.23112154979220165,-1.2140723549004222,0.3414153531001236,-0.46167083646873774,-0.6622868460851363,-0.7276586969637729,-0.36948320904503384,2.326364845081685,-2.256348786394703,-0.546235640238941,1.438794819131975,0.11680503889383324,1.7305884475311486,0.2627817012823618,0.7593580865485282,-1.3394787849683225,1.0252557850947164,0.6277041936395936,0.09931205316656605,0.9699602593679515,1.6229008251235164,-0.1658806474790127,0.7401120155592527,0.5629901911983638,-1.5147423686724573,0.10532596925801013,-0.0294209448578919,-1.8169499859516707,0.3484402893005297,42.82046066480051,59.792668054499515,64.06581469880953,55.13433946139787,-0.7052331931458037,-0.5460349035192213,-1.4049621609773215,-1.0915688282076952,-0.24919766310192967,-0.15623249449833812,-0.38651574411046263,0.0,-0.2996820138948844,0.1588068651720119,-0.6757928188170718,0.8148108529878261,0.5116332502982969,-0.7993993497903942,59.70160894370505,-0.1498410069474422,48.41193134827811,0.6632220516430615,44.73293062071186,-0.3267403930711448,-3.3572779990951642,1.1755539835596418,-3.475835819950739,0.30747703930741777,-1.7860717081269937,-1.7073652030439017,0.9701608943639447,-0.8361548028688892,-1.5841793903216606,-0.8410920056023169,28.759133201505023,45.9543552867078,80.0,43.36777948353138,0.7835174529246995,1.0,54.391793932223486,52.51301423424875,52.21539416041564
HD,376422793216.0,166189006848.0,25586999296.0,14581999616.0,0.13226,1.62909,-295.6676499999999,9733999616.0,-25.775051,-31.051983,USD,Consumer Cyclical,Home Improvement Retail,US,378.1199951171875,3789825.099601594,-22.60756950523253,4381966.666666667,9.886657486265094,0.2675774252860918,2.4259017689004736,0.0,8.774346686683678,15.39632481190673,HD,-1.0675923766122826,78.2597292207018,-0.1413584028119699,830945.03424,200000.0,9.56529281181934,766.2549540912606,151.56236482658724,2053.1251898850733,0.0416454307827547,27.365992903713163,49.36859013291184,27.28690094417773,33.86428918034011,0.0,0.31939833879202273,3.075942284975028,19.232257573229635,21.25541055271893,0.7653444859555468,1.2775089516655656,4.643087455923491,65.32034905883823,0.3634215529706264,59.66365328461836,1.0,73.92786106635549,47.4312311975409,6.0,47.34217194194351,8.287756232698202,65.60838941068609,72.08255980953368,0.0,65.56715150295535,60.138123693349954,56.23837978831249,80.79657679412004,0.2472700102320433,15.147830691995772,15.293008420440009,6.642819150424272,5.0275734621328745,23.403053702065392,23.965350219476605,13.630320130982756,25.836391573070635,7.627605337942306,20.833333333333336,-0.3096377270809217,0.532514057748127,-0.37103675259680224,-0.21627056503415062,-0.08173030311973215,-1.948760405097255,3.0561252568867747,-0.7363199099144373,-0.7276586969637729,-0.7186394236548245,-0.8407700654218891,-2.02860354167637,-1.394425966447663,-1.6374634059758402,0.20839252908656564,-1.584359178047214,-0.6772088301831856,-0.9852583528726396,0.34612447151602693,1.0252557850947164,-1.0180058525500182,1.9510627628796822,-1.0368540703588445,0.7678244752391039,-1.0089830720097568,-0.12290472926992427,0.14011241545403025,-1.5147423686724573,-0.1497773948379057,-0.37136356843891566,0.05189699031265151,0.6099123347599823,53.191971032977285,36.332707046746634,49.949821415948705,46.318583752687985,0.7332237870610672,3.532542634164545,-0.9142545401825183,-0.5311055740996842,-0.3194544733682164,-0.449733122146689,-0.37573242977405047,0.0,-0.2996820138948844,-2.275359138889714,-0.6443008597260956,0.3553288411879891,-1.8044257674611042,0.5001903667150386,46.68033023196899,-0.1498410069474422,72.75359138892247,-0.7245484631365575,44.1977116813256,-0.7071881778881113,-0.21275500415734128,0.2970857447691504,0.35939966302155757,-0.1627977934885019,1.1666551171502197,-0.03640590091116352,-0.33196697680085674,-0.2076191457587674,0.09830093476652783,0.2660940798127332,50.52541692140543,50.21960093069246,46.406003369731756,57.245484631431516,0.8040708252100652,0.16666666666666666,49.43876252298602,49.31943880666011,49.16529124136515
DIS,185230262272.0,95715999744.0,19256000512.0,12252000256.0,0.0435,0.12024,-40.909,3158249984.0,-15.3829155,-1.7360879,USD,Communication Services,Entertainment,US,104.4499969482422,9995197.609561753,-29.63456078149706,10757583.333333334,-8.191966221168222,-5.975772800761947,-9.80641986272468,0.0,12.80036805630087,20.1178492242694,DIS,-0.8891419213499925,72.50384020083948,-0.0583922988334589,478579.99872,200000.0,7.944590487442976,242.67319526698148,15.772859339571184,1614.5449791009537,0.0271059234251671,37.77931177023493,46.83895822221344,1.0,23.52249519129959,0.0,4.217575169023887,7.608823747485987,51.148850715017794,19.97134033084753,0.8261676320136897,0.1547836032995106,7.926025442717474,74.83153281930996,1.7068891352052349,41.6703943241758,1.0,85.5862035540107,32.005100773707454,7.0,23.710576083011222,20.29552473208525,68.13882344750542,55.0673382529021,1.0,55.79360537775428,82.44729653160059,46.203990989272825,90.0,1.652032766961535,16.117615396610834,16.19112158315599,5.495827963884085,2.819762064555185,23.228955046893105,23.68108856406823,13.078580751871366,25.28465130789935,7.387427627093588,29.166666666666668,-0.5201527298145412,-0.6080358882447228,-0.40280624222038425,-0.45469728125349607,0.765732412232794,-2.1810829921835606,-0.744039521296723,-1.514456091944303,-0.7276586969637729,-0.621174257252447,0.3347744342621931,0.8090516277447956,-1.5197695029058709,-0.6357422411263101,-0.7428590120922101,-0.3691143227848341,0.26701231718452373,1.3895014944548725,-1.0576992965678615,1.0252557850947164,0.02171634583907719,-0.01489575441124937,-0.7023850154043785,-0.6465954877647103,-0.2664872101452459,0.09766378266757403,-1.561910935598308,0.6491753008596247,-0.9008835711263182,1.1198698313795112,-0.545145692432204,1.424814144129426,34.60073584750822,50.654096022636,40.48679189389284,41.985228722718325,-0.6358244818984209,-0.5599763473772089,-0.5770292319609454,-0.2712833764420717,-0.3940263116522866,-0.5232423234791319,-0.40591331462850455,0.0,-0.2996820138948844,0.5616028078198088,-0.6954459919268895,0.7936908895900059,0.5816669332264177,-0.48762794986618657,38.40877427452295,-0.1498410069474422,44.383971921795656,0.6876789114082118,46.478828954861854,-0.42259094431235417,0.5870468521464083,-0.12119086699883896,-0.6703818668485252,0.5371329832376045,-1.117222905432027,-0.6547725713390078,-1.1591225725398668,0.01442168027840505,-0.06662444180546034,-0.9770393497703006,43.85339069277268,49.503512250435634,56.703818668583494,43.12321088587747,0.800256309526943,0.14285714285714285,45.77132094319393,45.697192381512664,46.47873620198864
BAC,394553851904.0,107421999104.0,24765500416.0,29055000576.0,0.010183164,0.1019,-245.288,19148812800.0,-14.181102,-1.4055305,USD,Financial Services,Banks - Diversified,US,54.02999877929688,39981033.067729086,-21.90698688871684,37561490.0,-1.763638583096594,2.415198905943017,19.60766944139756,0.0,27.04753292467641,0.0,BAC,-0.9605582212984995,88.98004461230468,-0.1228938537656217,537109.99552,200000.0,4.98975137974007,50.0,87.34528898935355,347.5321994267979,0.0114766860314696,21.00927982786803,60.71834773136209,6.120930581328437,28.975219050641527,0.0,3.717510362502732,11.941777663100076,48.96094219770056,36.571268110855904,0.8733550472015418,0.2010239275120706,13.696196820471016,47.01368368248024,0.933057230344926,34.49433965544904,1.0,100.0,40.03522420541836,9.0,62.36594901414634,31.23349023972878,81.54986764790773,78.22597482413043,1.0,87.24640134199052,87.05741952891708,39.458581614715634,85.30042189503209,1.551281194867108,17.503915751327586,17.441489908002076,3.9318256327243257,4.4812528752088125,24.092456442332367,,13.193960047700386,25.40003083142557,5.853730620270499,54.16666666666666,-0.597620283916128,-0.006870647390069135,-0.4945850055276441,-0.7109939808006935,-0.5990559889096653,-0.9063933172522771,-0.003732397683608776,-1.104182813433063,-0.7276586969637729,-0.6336772558854408,1.4584702963779421,0.614528049153412,0.10061980093196266,0.14140651837764476,-0.7036809711440665,1.7668294900451798,-2.4945999164515213,0.021649407405171607,-1.6175709755769323,1.0252557850947164,1.3071773059906324,1.00849048191142,-0.03344690549544648,1.66704136848208,0.4098577849349506,1.2666545643948581,0.7546348755494126,0.6491753008596247,1.516293265985203,1.4280286968253033,-0.9464952304910993,1.0086978127012867,38.84853292020423,52.52199310579919,66.64371794430565,51.972799492392895,-1.1497086262540672,-0.6097207209872271,0.6163336747238586,-1.3783545977425093,-0.21268642933938023,-0.5110319936079827,-0.3796486464645358,0.0,-0.2996820138948844,-1.7143373642078956,-0.6394506943511223,0.844385900991387,0.6085718118462845,-0.546827339919865,58.29872590785307,-0.1498410069474422,67.14337364209806,0.7264788564188358,42.98706513396399,0.9526505587810767,-0.034754834269817514,1.0761239061392482,0.46206764854656945,0.257019008631084,-0.3051303229356451,0.17630322099464987,0.8298725907796948,0.6646732102168359,0.35954332858882676,0.23368182961289985,58.87673663094505,44.246013115873836,45.37932351446659,42.73521143576907,0.6363907464414204,0.6363636363636364,51.48652316531498,50.71179366395454,49.638950985649636
XOM,583655686144.0,323904995328.0,58891001856.0,28843999232.0,0.04814,0.110810004,-16.329,12923750400.0,-20.656715,-2.2297764,USD,Energy,Oil & Gas Integrated,US,138.39999389648438,16485546.613545816,-24.496215179456936,18869436.666666668,14.596899431701534,21.728586398452208,28.520290707914377,0.0,8.905080084606704,18.18156641775915,XOM,-1.247814151432452,85.61213271646322,-0.0493035595048108,1619524.97664,200000.0,9.694904821667128,94.069152288024,146.6207622436619,528.5663504054677,0.1750749657598325,5.0,45.513223813958675,8.805522157344534,20.926655833304693,0.0,52.88573094083263,1.4300110806283683,29.47477997836908,36.00278891468092,0.8142053521633558,0.6409059560261888,8.605024536613405,57.47166485179426,1.3263198622343904,77.39647872832681,1.0,83.07751935455475,23.75023921356128,9.0,49.98185413667422,23.90305618364171,89.55045541793221,77.91620680950868,0.0,81.2337814612773,73.56546157600732,61.87979890636938,86.16656258870292,3.986865710786201,16.617994652834977,16.753054116512068,4.554604545617437,4.994646567881358,24.085167809409604,24.79895414610323,14.297644057378436,26.50371608544688,6.272058464850163,54.16666666666666,-0.5799015273742386,0.4910075765303089,-0.48147141207401295,1.9717792147031876,-1.9019324231828403,-2.302839065157057,0.38436547557459694,-1.7097719655087513,-0.7276586969637729,0.5956637948361305,-1.2676211512334972,-1.1179566401810532,0.04512813728474838,-0.8327539000509857,-0.3309821110267007,-0.11776929010248867,-1.4563856176301273,0.716794061444433,1.7296293656482438,1.0252557850947164,-0.2020148280978899,-1.066923382036738,-0.03344690549544648,0.9258171564994176,-0.04341685577728214,1.9640360070179539,0.7236489496512064,-1.5147423686724573,1.0542177950941007,0.5261728335801934,0.38755948776891397,1.085388800679534,36.974225532636744,36.49818215917712,56.80089996759627,42.755612682413734,-0.5642563885233417,-0.5855537325552337,-0.9033041237882711,-0.3778356697558311,-0.2832813230898979,-0.2852222430605668,-0.21696691729345227,0.0,-0.2996820138948844,0.835322756681683,-0.5888648358771309,0.5712309773148502,0.5414844137350251,-0.5428462475425151,64.32548417612163,-0.1498410069474422,41.646772433173865,0.5563576955249376,47.177940134028745,-0.12492382303797096,0.6746632429124063,0.8313799974807442,0.08262510114687631,-0.869676162879218,1.7617014123947061,2.0891792708755315,1.4325484176024765,0.46037313911839317,-0.39352553086617087,1.7611430336242382,61.88869012949555,50.71199000162165,49.17374898851913,44.43642304471654,0.6288406638634191,0.3333333333333333,48.30524173233137,50.2734680898868,50.21285074128911
CVX,347947499520.0,744123990016.0,152239996928.0,49195999232.0,0.04814,0.28639,-21.239,12923750400.0,-26.248869,-1.8458064,USD,Energy,Oil & Gas Integrated,US,174.02999877929688,9207368.924302788,-26.533571552698792,11401353.333333334,14.18541735955776,14.625876423033212,17.524841756841948,0.0,6.611263699607668,20.45895562710276,CVX,-0.8689707288285348,74.14824163222777,-0.0259905391204174,3720619.95008,200000.0,7.736760090461509,4088.8474441991593,140.67967355984865,9261.2093110156,0.0549031378634461,22.819134033518367,47.11735524833048,15.442934176944338,22.62101777374607,1.0,82.16563069332379,5.557930528977296,15.078615760913346,18.233379135420083,0.9534828322701936,0.7775208149466206,10.847217488056202,67.77036089244022,0.0692311267211709,53.55724340000505,0.0,89.88591121444182,28.84613292613549,14.0,66.61586024647029,5.697100154065754,73.89084619291084,69.28086628928241,1.0,94.03468801451113,51.2444358389496,64.28319428452038,90.0,4.420834169852578,16.035514800055523,16.249242707478015,8.316262948634389,4.953568689405356,24.61907814073588,25.74872403976221,15.129401134383908,27.33547351114305,9.133697885685756,95.0,1.0262674211588099,0.4411060148951954,0.15109613908736141,0.0011364960240507142,-0.4517653912459703,-2.1555148780752957,1.3439026773443496,-1.582284961541262,1.35136615150415,1.3277420011117909,-0.19709834079196992,-2.3978974418204646,-1.6894192609576753,1.4610636456011203,-0.21523243521764346,0.7122230703098383,-0.4339843228192986,-1.5052795435316124,-0.1302941335031341,-0.9591102505724767,0.4051757875107909,-0.41748535887791505,1.6388983692768835,1.9214109558716272,-1.16917531905357,0.5990461854981377,-0.14013946243592668,0.6491753008596247,2.0379794565275997,-0.9658528609016869,0.5305606862480068,1.424814144129426,48.86411070772176,37.01352405471571,55.106137656876115,46.58901346391595,-0.5642563885233417,-0.10932053083934073,-1.095437464975316,-0.25251252883463604,-0.2832813230898979,0.15310108034539122,0.22804268824733334,0.0,-0.2996820138948844,0.7806455821938146,-0.6519181691123338,0.3353422052314289,0.5727366750477964,-0.46096164725250655,56.89030759926493,-0.1498410069474422,42.19354417805316,0.4540394401396126,48.9523630659217,-0.45872316103205063,0.8994031798909397,-0.0016933129747731337,-0.21594250488021577,0.6162498363063409,1.709718757273157,1.3856981334262535,0.6890307599218339,0.14632890196137197,0.20015366571306256,1.2614825502070814,59.94044851121184,49.375316296800705,52.1594250488338,45.45960559857349,0.7980109656140748,0.6666666666666666,51.34066145960017,52.09609970193241,51.69816039972001
CSCO,318616272896.0,57696002048.0,15676000256.0,10328999936.0,0.06646,0.22418,-63.228,12405999616.0,-31.135136,-6.7747626,USD,Technology,Communication Equipment,US,80.63999938964844,20989872.111553784,-20.023156947823235,20396920.0,5.246667317883569,11.193944198127516,21.53337714967205,0.0,17.90245349652966,27.1699939329564,CSCO,-0.536861817396917,58.1990297481072,-0.0908451233418831,288480.01024,200000.00000000003,7.222841674078834,564.7727891954336,29.368576034996494,2135.9804359978107,0.0178807791218207,25.886957125804123,71.45260567679787,1.0,41.46678888180435,0.0,0.9229873046344506,6.506517829754582,37.66592958334692,44.62043065244183,0.87218040495599,2.1258818894564686,8.325766306888301,72.5486687029846,0.8912175169089843,48.4790377063014,0.0,96.35861684572782,30.96740057007636,14.0,33.628121662099986,29.219923688407352,74.69827732990555,60.50824938675952,1.0,74.25776835892383,72.47169440300907,47.03708955826756,73.5815271376047,0.6538798647306905,16.859550646592922,16.83089451605061,6.338192565090679,3.4134083907340678,23.058221303871576,23.475396733678284,12.57238454037222,24.77845371948105,7.667149100386184,95.0,-0.39064707811153243,-0.49384006812529435,-0.3650349567635342,-0.605976193860438,-0.2020980449047292,0.0794459923280898,-0.744039521296723,-0.16429342226155122,-0.7276586969637729,-0.7035480356658984,0.04890557374260594,-0.3896941368239904,0.8863326702943021,0.12206085682027064,0.9271934947389786,-0.22114228353954327,0.0403813709757426,-0.052307919742312046,-0.5264928359012224,-0.9591102505724767,0.9824290064492666,-0.1471437970293226,1.6388983692768835,-0.05300144803923758,0.28534965238548715,0.6694269509271323,-1.0176595563256856,0.6491753008596247,0.5181046525433166,0.45306110721428305,-0.49557661407726533,-0.02893224385597889,42.09128032646754,52.67200596791016,50.29402707341688,48.25535832505726,-0.2816858129562188,-0.2780553990115994,-0.1496712581214897,0.11679123175288396,-0.2891528403915923,-0.5629003397912478,-0.4229797490398197,0.27311452589529717,-0.2996820138948844,0.3130610853361567,-0.6597644456163846,0.12922922574235493,0.17155682463864044,-0.17635481574560324,59.60089891689954,-0.013283743999793624,46.869389146634944,0.1503930251904977,46.84809998701622,0.08165822724188278,0.2741982544725884,-1.1607118910326366,0.7381364811778418,1.9188704880403442,0.5804837502332201,1.045785678380098,0.9600898916834615,-0.2682851364393885,1.328503484609093,0.8621197734322599,60.99745845673301,49.86553523125224,42.61863518811341,48.49606974808532,0.9296401764871026,0.25,50.93495918872092,51.28994254251518,50.552666878312564
